com.samsung.health.sleep_stage;6110061;6;;;;;;;;
2020-11-10 02:02:00.000;0534f995-0b79-6b4e-c13c-d0f1d219cc71;;10.11.20 09:18;10.11.20 09:18;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-10 02:03:00.000;b64e187f-ad18-76b2-4f7f-a92418931bb1
2020-11-09 07:49:00.000;38141e1b-1811-c2bc-8b30-ecc486582def;;09.11.20 08:45;09.11.20 08:45;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-09 07:50:00.000;08101d17-f391-0b15-9c18-335a0f2c1ffd
2020-11-07 02:33:00.000;72032810-d29b-88e2-3705-7f4e3aa55424;;07.11.20 10:31;07.11.20 10:31;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-07 02:34:00.000;1b409461-c6e5-b09d-1914-c112a4921f1d
2020-11-06 04:15:00.000;7df3736e-61cd-afdf-0164-76d85b98fb76;;06.11.20 09:00;06.11.20 09:00;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-06 04:16:00.000;ed58ba3d-d200-05c4-51db-c9215ed49457
2020-11-07 02:34:00.000;72032810-d29b-88e2-3705-7f4e3aa55424;;07.11.20 10:31;07.11.20 10:31;40004;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-07 02:40:00.000;fe342ab9-d9d9-21b2-a3f4-f13285050c0c
2020-11-06 04:16:00.000;7df3736e-61cd-afdf-0164-76d85b98fb76;;06.11.20 09:00;06.11.20 09:00;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-06 04:29:00.000;004c0685-3c59-4389-eb41-5374b539424b
2020-11-10 08:58:00.000;0534f995-0b79-6b4e-c13c-d0f1d219cc71;;10.11.20 09:18;10.11.20 09:18;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-10 09:03:00.000;b15d26c3-8b4f-1c7f-e9ed-3be15f879a03
2020-11-12 03:47:00.000;d1bc5160-58d7-4f88-8e70-b91c071c3ea6;;12.11.20 09:26;12.11.20 09:26;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-12 04:04:00.000;2dfb723f-dfe6-4c70-52aa-03863fc71b49
2020-11-10 02:03:00.000;0534f995-0b79-6b4e-c13c-d0f1d219cc71;;10.11.20 09:18;10.11.20 09:18;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-10 02:08:00.000;5c0385f9-1396-a87c-8c3c-1ff4d5988654
2020-11-07 02:40:00.000;72032810-d29b-88e2-3705-7f4e3aa55424;;07.11.20 10:31;07.11.20 10:31;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-07 02:41:00.000;6e0f4169-ade6-b6b5-005b-01ec6ca3c2aa
2020-11-09 07:50:00.000;38141e1b-1811-c2bc-8b30-ecc486582def;;09.11.20 08:45;09.11.20 08:45;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-09 07:54:00.000;dd603bb8-75d7-2242-f825-bd529cd36b8b
2020-11-12 04:04:00.000;d1bc5160-58d7-4f88-8e70-b91c071c3ea6;;12.11.20 09:26;12.11.20 09:26;40003;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-12 04:08:00.000;8d00dfb3-615c-ed61-e804-728a81ddc72f
2020-11-10 02:08:00.000;0534f995-0b79-6b4e-c13c-d0f1d219cc71;;10.11.20 09:18;10.11.20 09:18;40003;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-10 02:20:00.000;ef6f9594-a6eb-c589-5349-9751560ebb59
2020-11-06 04:29:00.000;7df3736e-61cd-afdf-0164-76d85b98fb76;;06.11.20 09:00;06.11.20 09:00;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-06 04:30:00.000;9e40236c-4f22-f6ac-50aa-536c589e442c
2020-11-07 02:41:00.000;72032810-d29b-88e2-3705-7f4e3aa55424;;07.11.20 10:31;07.11.20 10:31;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-07 02:42:00.000;9efa977e-7679-ab2f-c4d2-6da657049a3b
2020-11-09 07:54:00.000;38141e1b-1811-c2bc-8b30-ecc486582def;;09.11.20 08:45;09.11.20 08:45;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-09 07:56:00.000;e3ea96e7-c430-08e9-f39f-39016b97901f
2020-11-10 02:20:00.000;0534f995-0b79-6b4e-c13c-d0f1d219cc71;;10.11.20 09:18;10.11.20 09:18;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-10 02:23:00.000;d4a26db5-a876-e4b9-a885-1a7ec5d95de5
2020-11-07 02:42:00.000;72032810-d29b-88e2-3705-7f4e3aa55424;;07.11.20 10:31;07.11.20 10:31;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-07 02:45:00.000;8358ed40-280b-508e-0edf-cfa38a32ae7e
2020-11-06 04:30:00.000;7df3736e-61cd-afdf-0164-76d85b98fb76;;06.11.20 09:00;06.11.20 09:00;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-06 05:11:00.000;871bf2d9-7d02-3e91-515a-7d7669d065b3
2020-11-12 04:08:00.000;d1bc5160-58d7-4f88-8e70-b91c071c3ea6;;12.11.20 09:26;12.11.20 09:26;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-12 04:09:00.000;82c82d53-28da-19fd-87a7-a3f7c7141810
2020-11-10 02:23:00.000;0534f995-0b79-6b4e-c13c-d0f1d219cc71;;10.11.20 09:18;10.11.20 09:18;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-10 02:24:00.000;7faca686-c3ba-07fa-df98-3b5b2f6a101e
2020-11-06 05:11:00.000;7df3736e-61cd-afdf-0164-76d85b98fb76;;06.11.20 09:00;06.11.20 09:00;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-06 05:12:00.000;4a3d0cab-9ca7-6b91-c49c-79d781a39068
2020-11-07 02:45:00.000;72032810-d29b-88e2-3705-7f4e3aa55424;;07.11.20 10:31;07.11.20 10:31;40003;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-07 02:56:00.000;93be7768-6437-4c71-6465-4bdaa79e8fd3
2020-11-10 09:03:00.000;0534f995-0b79-6b4e-c13c-d0f1d219cc71;;10.11.20 09:18;10.11.20 09:18;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-10 09:04:00.000;75743a39-260e-4605-852a-c7eedbeb4fcd
2020-11-10 02:24:00.000;0534f995-0b79-6b4e-c13c-d0f1d219cc71;;10.11.20 09:18;10.11.20 09:18;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-10 02:49:00.000;03582c57-a50d-8256-f0e7-cc309c8b15ea
2020-11-07 02:56:00.000;72032810-d29b-88e2-3705-7f4e3aa55424;;07.11.20 10:31;07.11.20 10:31;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-07 03:05:00.000;82c5fe5f-e192-ed2b-3f3d-3fecab984522
2020-11-06 05:12:00.000;7df3736e-61cd-afdf-0164-76d85b98fb76;;06.11.20 09:00;06.11.20 09:00;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-06 05:27:00.000;ecfecb31-d785-2841-271c-405d9eb2e71b
2020-11-10 09:04:00.000;0534f995-0b79-6b4e-c13c-d0f1d219cc71;;10.11.20 09:18;10.11.20 09:18;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-10 09:07:00.000;ba0cb90e-9fe5-5210-5628-c314d61f8246
2020-11-09 07:56:00.000;38141e1b-1811-c2bc-8b30-ecc486582def;;09.11.20 08:45;09.11.20 08:45;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-09 07:59:00.000;36de5a37-356e-44f8-dba5-8da4bac5532c
2020-11-06 05:27:00.000;7df3736e-61cd-afdf-0164-76d85b98fb76;;06.11.20 09:00;06.11.20 09:00;40003;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-06 05:40:00.000;74adac18-5274-8151-c9c5-2403a535086a
2020-11-10 02:49:00.000;0534f995-0b79-6b4e-c13c-d0f1d219cc71;;10.11.20 09:18;10.11.20 09:18;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-10 02:50:00.000;85c1d911-a6b7-d416-95cb-2b117c7f3c53
2020-11-07 03:05:00.000;72032810-d29b-88e2-3705-7f4e3aa55424;;07.11.20 10:31;07.11.20 10:31;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-07 03:06:00.000;231809e6-0d93-8d46-5440-bcc196c5da51
2020-11-10 09:07:00.000;0534f995-0b79-6b4e-c13c-d0f1d219cc71;;10.11.20 09:18;10.11.20 09:18;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-10 09:12:00.000;0baa12f1-3698-05c6-09ae-8a39ba8e07e7
2020-11-06 05:40:00.000;7df3736e-61cd-afdf-0164-76d85b98fb76;;06.11.20 09:00;06.11.20 09:00;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-06 05:55:00.000;2013e47d-9863-3b6e-e3fd-283d1a8ff6f3
2020-11-07 03:06:00.000;72032810-d29b-88e2-3705-7f4e3aa55424;;07.11.20 10:31;07.11.20 10:31;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-07 03:30:00.000;8aa836df-0b31-de8b-9b19-ed0499d5bd62
2020-11-06 05:55:00.000;7df3736e-61cd-afdf-0164-76d85b98fb76;;06.11.20 09:00;06.11.20 09:00;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-06 05:56:00.000;5f02c3d0-9198-3231-99a5-0c2a0996b49c
2020-11-09 07:59:00.000;38141e1b-1811-c2bc-8b30-ecc486582def;;09.11.20 08:45;09.11.20 08:45;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-09 08:01:00.000;16f06c31-c854-57e6-ca0d-515142520b0f
2020-11-07 03:30:00.000;72032810-d29b-88e2-3705-7f4e3aa55424;;07.11.20 10:31;07.11.20 10:31;40004;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-07 03:47:00.000;cb1e59b5-a37c-145c-8aef-a22221410839
2020-11-06 05:56:00.000;7df3736e-61cd-afdf-0164-76d85b98fb76;;06.11.20 09:00;06.11.20 09:00;40004;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-06 06:08:00.000;87386166-8685-7ee6-684b-5ecd4cc84b38
2020-11-09 08:01:00.000;38141e1b-1811-c2bc-8b30-ecc486582def;;09.11.20 08:45;09.11.20 08:45;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-09 08:04:00.000;9eba3f5a-c962-5cd3-ab09-4ceb05c4bcf6
2020-11-07 03:47:00.000;72032810-d29b-88e2-3705-7f4e3aa55424;;07.11.20 10:31;07.11.20 10:31;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-07 04:05:00.000;fcc7aae4-b801-42f0-cabc-55db09428bc1
2020-11-06 06:08:00.000;7df3736e-61cd-afdf-0164-76d85b98fb76;;06.11.20 09:00;06.11.20 09:00;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-06 06:09:00.000;cc7522c4-1031-83de-7d79-b095fd4aea9c
2020-11-09 08:04:00.000;38141e1b-1811-c2bc-8b30-ecc486582def;;09.11.20 08:45;09.11.20 08:45;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-09 08:06:00.000;2b0af657-3359-285d-f0dc-586e4a11df69
2020-11-07 04:05:00.000;72032810-d29b-88e2-3705-7f4e3aa55424;;07.11.20 10:31;07.11.20 10:31;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-07 04:06:00.000;6978096f-c192-3990-6735-92b1c0284eb2
2020-11-09 08:06:00.000;38141e1b-1811-c2bc-8b30-ecc486582def;;09.11.20 08:45;09.11.20 08:45;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-09 08:09:00.000;b0db5d56-6179-e13a-d961-cbe37e5221a4
2020-11-07 04:06:00.000;72032810-d29b-88e2-3705-7f4e3aa55424;;07.11.20 10:31;07.11.20 10:31;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-07 04:41:00.000;bad2ec98-1a26-fa2d-9c4f-7709207e9974
2020-11-06 06:09:00.000;7df3736e-61cd-afdf-0164-76d85b98fb76;;06.11.20 09:00;06.11.20 09:00;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-06 06:15:00.000;06b982ce-a901-d9e2-2158-3eead3932956
2020-11-09 08:09:00.000;38141e1b-1811-c2bc-8b30-ecc486582def;;09.11.20 08:45;09.11.20 08:45;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-09 08:10:00.000;3a920dd1-f834-b8e0-e165-d342d867f395
2020-11-07 04:41:00.000;72032810-d29b-88e2-3705-7f4e3aa55424;;07.11.20 10:31;07.11.20 10:31;40003;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-07 04:47:00.000;582caff3-e843-1152-87b1-f6526f9d9c37
2020-11-12 04:09:00.000;d1bc5160-58d7-4f88-8e70-b91c071c3ea6;;12.11.20 09:26;12.11.20 09:26;40003;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-12 04:12:00.000;9bc0ecd1-a520-ee67-77ad-4002e2f9e874
2020-11-06 06:15:00.000;7df3736e-61cd-afdf-0164-76d85b98fb76;;06.11.20 09:00;06.11.20 09:00;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-06 06:16:00.000;2e75a8ea-068a-9c2c-ed5a-f785a53dea2e
2020-11-09 08:10:00.000;38141e1b-1811-c2bc-8b30-ecc486582def;;09.11.20 08:45;09.11.20 08:45;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-09 08:14:00.000;366f1e07-e0bf-ec4b-7b85-ce6d8f841f29
2020-11-07 04:47:00.000;72032810-d29b-88e2-3705-7f4e3aa55424;;07.11.20 10:31;07.11.20 10:31;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-07 05:02:00.000;a52a62df-731d-3ff7-7d47-48b165baf036
2020-11-09 02:02:00.000;38141e1b-1811-c2bc-8b30-ecc486582def;;09.11.20 08:45;09.11.20 08:45;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-09 02:26:00.000;9aa4e667-9db5-5cd3-3cfd-a3f98b81f9c5
2020-11-12 04:12:00.000;d1bc5160-58d7-4f88-8e70-b91c071c3ea6;;12.11.20 09:26;12.11.20 09:26;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-12 04:31:00.000;73e40202-c521-fdc4-b5e7-6a815144eb06
2020-11-07 05:02:00.000;72032810-d29b-88e2-3705-7f4e3aa55424;;07.11.20 10:31;07.11.20 10:31;40003;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-07 05:06:00.000;7e59aff9-53e8-4bd0-1fce-cf1a0c9d4052
2020-11-09 08:14:00.000;38141e1b-1811-c2bc-8b30-ecc486582def;;09.11.20 08:45;09.11.20 08:45;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-09 08:15:00.000;8175357a-6dbf-3e1d-73d0-f1dbd8b15169
2020-11-12 04:31:00.000;d1bc5160-58d7-4f88-8e70-b91c071c3ea6;;12.11.20 09:26;12.11.20 09:26;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-12 04:32:00.000;7944ed9c-b142-8c6a-96e0-7d3dac765e5a
2020-11-07 05:06:00.000;72032810-d29b-88e2-3705-7f4e3aa55424;;07.11.20 10:31;07.11.20 10:31;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-07 05:15:00.000;98995fb8-1cba-1251-b03c-8ab4881237ba
2020-11-09 02:26:00.000;38141e1b-1811-c2bc-8b30-ecc486582def;;09.11.20 08:45;09.11.20 08:45;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-09 02:27:00.000;5174e337-d216-a530-0823-289330ff4694
2020-11-10 02:50:00.000;0534f995-0b79-6b4e-c13c-d0f1d219cc71;;10.11.20 09:18;10.11.20 09:18;40004;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-10 02:57:00.000;91089029-08c6-bc27-3688-2b3c4c9fb815
2020-11-07 05:15:00.000;72032810-d29b-88e2-3705-7f4e3aa55424;;07.11.20 10:31;07.11.20 10:31;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-07 05:16:00.000;14f2d419-fa8a-b109-405b-8c60891e2781
2020-11-09 02:27:00.000;38141e1b-1811-c2bc-8b30-ecc486582def;;09.11.20 08:45;09.11.20 08:45;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-09 02:37:00.000;ba1529dc-0ecc-6d58-4b59-02f34d809511
2020-11-10 02:57:00.000;0534f995-0b79-6b4e-c13c-d0f1d219cc71;;10.11.20 09:18;10.11.20 09:18;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-10 03:04:00.000;42ac65e2-6cf7-dbef-02c0-12e6a71edc5f
2020-11-06 06:16:00.000;7df3736e-61cd-afdf-0164-76d85b98fb76;;06.11.20 09:00;06.11.20 09:00;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-06 06:47:00.000;d22dba84-c490-e193-cf62-fd29af6a4bf8
2020-11-07 05:16:00.000;72032810-d29b-88e2-3705-7f4e3aa55424;;07.11.20 10:31;07.11.20 10:31;40004;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-07 05:58:00.000;2699ec9e-38ec-6fc6-be5b-890ec19f0c84
2020-11-09 02:37:00.000;38141e1b-1811-c2bc-8b30-ecc486582def;;09.11.20 08:45;09.11.20 08:45;40003;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-09 02:53:00.000;2bedc81a-109b-f9ab-b417-6341869612d9
2020-11-10 03:04:00.000;0534f995-0b79-6b4e-c13c-d0f1d219cc71;;10.11.20 09:18;10.11.20 09:18;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-10 03:06:00.000;1651c9e5-298b-9bbd-52f0-c0fd8e64363a
2020-11-06 06:47:00.000;7df3736e-61cd-afdf-0164-76d85b98fb76;;06.11.20 09:00;06.11.20 09:00;40004;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-06 07:02:00.000;5683d3a8-068d-8896-dfc9-80b8a05c6e19
2020-11-07 05:58:00.000;72032810-d29b-88e2-3705-7f4e3aa55424;;07.11.20 10:31;07.11.20 10:31;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-07 05:59:00.000;a2bef53a-bed6-a839-b5de-e7ac3a226105
2020-11-10 03:06:00.000;0534f995-0b79-6b4e-c13c-d0f1d219cc71;;10.11.20 09:18;10.11.20 09:18;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-10 03:08:00.000;43b9f021-b9b3-fa30-6f91-08b6470b40c8
2020-11-06 07:02:00.000;7df3736e-61cd-afdf-0164-76d85b98fb76;;06.11.20 09:00;06.11.20 09:00;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-06 07:05:00.000;c21b4dc2-b58a-ed04-d2b0-792a9b4589d6
2020-11-07 05:59:00.000;72032810-d29b-88e2-3705-7f4e3aa55424;;07.11.20 10:31;07.11.20 10:31;40004;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-07 06:16:00.000;208059ff-51e6-ef67-0c87-12c32af35502
2020-11-10 03:08:00.000;0534f995-0b79-6b4e-c13c-d0f1d219cc71;;10.11.20 09:18;10.11.20 09:18;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-10 03:13:00.000;641e7072-a144-28af-d19d-f597ac0b10cd
2020-11-06 07:05:00.000;7df3736e-61cd-afdf-0164-76d85b98fb76;;06.11.20 09:00;06.11.20 09:00;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-06 07:06:00.000;5e625f54-1e08-39ec-81e8-7035f0f9f1a7
2020-11-07 06:16:00.000;72032810-d29b-88e2-3705-7f4e3aa55424;;07.11.20 10:31;07.11.20 10:31;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-07 06:17:00.000;6b08e5f4-e406-eae5-616f-c05af243b80e
2020-11-06 07:06:00.000;7df3736e-61cd-afdf-0164-76d85b98fb76;;06.11.20 09:00;06.11.20 09:00;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-06 07:15:00.000;1e7bdabf-c6b6-2d60-d253-bc94151df13e
2020-11-12 04:32:00.000;d1bc5160-58d7-4f88-8e70-b91c071c3ea6;;12.11.20 09:26;12.11.20 09:26;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-12 04:39:00.000;87fb5759-5bf4-4b27-11b9-b4cd698ff05c
2020-11-07 06:17:00.000;72032810-d29b-88e2-3705-7f4e3aa55424;;07.11.20 10:31;07.11.20 10:31;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-07 06:40:00.000;f9199870-40dc-7a54-fb5b-3f3ee3885a25
2020-11-06 07:15:00.000;7df3736e-61cd-afdf-0164-76d85b98fb76;;06.11.20 09:00;06.11.20 09:00;40004;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-06 07:22:00.000;8ffab64e-f213-14e5-cb76-d20178c0663f
2020-11-07 06:40:00.000;72032810-d29b-88e2-3705-7f4e3aa55424;;07.11.20 10:31;07.11.20 10:31;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-07 06:41:00.000;cdc33085-47b6-f76e-b202-10f6b80a3de5
2020-11-06 07:22:00.000;7df3736e-61cd-afdf-0164-76d85b98fb76;;06.11.20 09:00;06.11.20 09:00;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-06 07:23:00.000;400ba2ac-597d-fd3c-a75b-ebd7651fd6d8
2020-11-12 04:39:00.000;d1bc5160-58d7-4f88-8e70-b91c071c3ea6;;12.11.20 09:26;12.11.20 09:26;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-12 04:40:00.000;67bac48d-7c61-684b-e9c2-abc41b3b7bd4
2020-11-07 06:41:00.000;72032810-d29b-88e2-3705-7f4e3aa55424;;07.11.20 10:31;07.11.20 10:31;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-07 07:11:00.000;7a2e3c29-1ed7-f81a-6e66-9f4e19f4507c
2020-11-10 03:13:00.000;0534f995-0b79-6b4e-c13c-d0f1d219cc71;;10.11.20 09:18;10.11.20 09:18;40003;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-10 03:22:00.000;b95c8841-6374-abeb-c915-180270d033f5
2020-11-06 07:23:00.000;7df3736e-61cd-afdf-0164-76d85b98fb76;;06.11.20 09:00;06.11.20 09:00;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-06 07:27:00.000;446ff4be-6c36-76b3-9e4f-736e04a273fd
2020-11-09 02:53:00.000;38141e1b-1811-c2bc-8b30-ecc486582def;;09.11.20 08:45;09.11.20 08:45;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-09 02:54:00.000;4a3d2e74-8c3e-5f21-6be3-5612a0fd6cd8
2020-11-12 04:40:00.000;d1bc5160-58d7-4f88-8e70-b91c071c3ea6;;12.11.20 09:26;12.11.20 09:26;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-12 04:56:00.000;f0af46d8-340a-2c29-f046-1be0ebd4741b
2020-11-07 07:11:00.000;72032810-d29b-88e2-3705-7f4e3aa55424;;07.11.20 10:31;07.11.20 10:31;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-07 07:12:00.000;b33d93ec-fc93-d37f-dc93-fb5b3bfa9ee9
2020-11-06 07:27:00.000;7df3736e-61cd-afdf-0164-76d85b98fb76;;06.11.20 09:00;06.11.20 09:00;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-06 07:29:00.000;c7b65e90-275f-f66e-bbbc-c611f3ca17c8
2020-11-09 02:54:00.000;38141e1b-1811-c2bc-8b30-ecc486582def;;09.11.20 08:45;09.11.20 08:45;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-09 03:19:00.000;89cafe81-fc11-0a2c-cc1c-2b0a0cd13c5b
2020-11-07 07:12:00.000;72032810-d29b-88e2-3705-7f4e3aa55424;;07.11.20 10:31;07.11.20 10:31;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-07 07:15:00.000;d4d2ae9c-10f7-385a-47e1-419af6a8e076
2020-11-10 03:22:00.000;0534f995-0b79-6b4e-c13c-d0f1d219cc71;;10.11.20 09:18;10.11.20 09:18;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-10 03:25:00.000;831aaf79-69da-6908-3931-ea687bd16b1b
2020-11-06 07:29:00.000;7df3736e-61cd-afdf-0164-76d85b98fb76;;06.11.20 09:00;06.11.20 09:00;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-06 07:32:00.000;8e90aba6-b673-74db-a377-3282c2fa8bea
2020-11-09 03:19:00.000;38141e1b-1811-c2bc-8b30-ecc486582def;;09.11.20 08:45;09.11.20 08:45;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-09 03:20:00.000;78fa3ec6-9208-2ac1-1726-73081d3b31fc
2020-11-07 07:15:00.000;72032810-d29b-88e2-3705-7f4e3aa55424;;07.11.20 10:31;07.11.20 10:31;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-07 07:16:00.000;107ecd84-14c1-9857-d756-40ba866b639c
2020-11-12 04:56:00.000;d1bc5160-58d7-4f88-8e70-b91c071c3ea6;;12.11.20 09:26;12.11.20 09:26;40004;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-12 05:04:00.000;179fd579-e6d6-b37b-4b75-421de8def7a4
2020-11-09 08:15:00.000;38141e1b-1811-c2bc-8b30-ecc486582def;;09.11.20 08:45;09.11.20 08:45;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-09 08:19:00.000;b92a166b-de17-55af-6433-2a1b540101ee
2020-11-06 07:32:00.000;7df3736e-61cd-afdf-0164-76d85b98fb76;;06.11.20 09:00;06.11.20 09:00;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-06 07:34:00.000;49811364-aaa6-8ffc-caa4-995a2f33e604
2020-11-12 05:04:00.000;d1bc5160-58d7-4f88-8e70-b91c071c3ea6;;12.11.20 09:26;12.11.20 09:26;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2020-11-12 05:06:00.000;3e9dd419-c68e-8a0b-b5c2-ccd8f0b684f3
